"
0",b1_ch1,b1_ch2,b2_ch3,b2_ch4,b3_ch5,b3_ch6,b4_ch7,b4_ch8,rul,rul_diff,group
2003-11-16 07:48:46,0.010679,0.008880,0.009680,0.006385,0.014890,0.015389,0.006175,0.006980,-231.852778,0.166667,6
2003-11-16 07:58:46,0.010456,0.008819,0.009609,0.006442,0.014305,0.015844,0.005886,0.006596,-231.686111,0.166667,6
2003-11-16 08:08:46,0.010565,0.008490,0.009933,0.006600,0.014536,0.015254,0.005873,0.006792,-231.519444,0.166667,6
2003-11-16 08:18:46,0.011421,0.009099,0.009727,0.006514,0.014984,0.016070,0.006241,0.006795,-231.352778,0.166667,6
2003-11-16 08:28:46,0.010588,0.008809,0.009405,0.006223,0.015427,0.015971,0.005632,0.006351,-231.186111,0.166667,6
2003-11-16 08:38:46,0.010551,0.009107,0.010059,0.006851,0.015589,0.016270,0.006106,0.007039,-231.019444,0.166667,6
2003-11-16 08:48:46,0.010624,0.008862,0.010145,0.006770,0.015616,0.015948,0.005550,0.006795,-230.852778,0.166667,6
2003-11-16 08:58:46,0.010630,0.008634,0.009386,0.006477,0.013999,0.015092,0.005767,0.006591,-230.686111,0.166667,6
2003-11-16 09:08:46,0.010646,0.008612,0.009633,0.006401,0.015288,0.016270,0.005943,0.006911,-230.519444,0.166667,6
2003-11-16 09:18:46,0.010974,0.008905,0.009963,0.006619,0.015930,0.016193,0.005835,0.006618,-230.352778,0.166667,6
2003-11-16 09:28:46,0.010314,0.008577,0.009118,0.006207,0.014846,0.016164,0.005626,0.006815,-230.186111,0.166667,6
2003-11-16 09:38:46,0.010450,0.008845,0.009538,0.006447,0.014534,0.015603,0.005624,0.006815,-230.019444,0.166667,6
2003-11-16 09:48:46,0.010786,0.009011,0.009291,0.006281,0.014046,0.015421,0.005696,0.006864,-229.852778,0.166667,6
2003-11-16 09:58:46,0.010537,0.009167,0.009680,0.006429,0.014587,0.015865,0.005650,0.006915,-229.686111,0.166667,6
2003-11-16 10:08:46,0.010532,0.008604,0.009135,0.006111,0.015409,0.015776,0.005465,0.006419,-229.519444,0.166667,6
2003-11-16 10:18:46,0.011046,0.009043,0.009455,0.006433,0.014657,0.015888,0.005769,0.007111,-229.352778,0.166667,6
2003-11-16 10:28:46,0.010750,0.008955,0.009407,0.006390,0.015498,0.016011,0.005667,0.006831,-229.186111,0.166667,6
2003-11-16 10:38:46,0.010227,0.008695,0.009235,0.006263,0.014667,0.015524,0.005920,0.006932,-229.019444,0.166667,6
2003-11-16 10:48:46,0.010842,0.008910,0.009559,0.006392,0.015050,0.015521,0.005755,0.006919,-228.852778,0.166667,6
2003-11-16 10:58:46,0.010605,0.008952,0.009272,0.006289,0.014039,0.014848,0.006015,0.007030,-228.686111,0.166667,6
2003-11-16 11:08:46,0.010537,0.009120,0.009745,0.006380,0.014767,0.016088,0.005979,0.006745,-228.519444,0.166667,6
2003-11-16 11:18:46,0.010445,0.008689,0.009751,0.006505,0.015166,0.015879,0.005466,0.006537,-228.352778,0.166667,6
2003-11-16 11:28:46,0.010733,0.008550,0.009477,0.006487,0.014417,0.015136,0.005761,0.006985,-228.186111,0.166667,6
2003-11-16 11:38:46,0.010392,0.008725,0.009563,0.006219,0.014954,0.016102,0.005966,0.006817,-228.019444,0.166667,6
2003-11-16 11:48:46,0.011029,0.009254,0.009562,0.006541,0.014042,0.015059,0.005792,0.006815,-227.852778,0.166667,6
2003-11-16 11:58:46,0.010814,0.008879,0.009736,0.006243,0.014672,0.015726,0.006102,0.006725,-227.686111,0.166667,6
2003-11-16 12:08:46,0.010576,0.008878,0.009629,0.006345,0.014355,0.015948,0.005912,0.006630,-227.519444,0.166667,6
2003-11-16 12:18:46,0.010454,0.008691,0.009348,0.006355,0.013851,0.014618,0.005780,0.006785,-227.352778,0.166667,6
2003-11-16 12:28:46,0.010383,0.009284,0.009221,0.006512,0.015772,0.016240,0.006250,0.007102,-227.186111,0.166667,6
2003-11-16 12:38:46,0.010643,0.009041,0.009452,0.006332,0.015507,0.015960,0.006075,0.007099,-227.019444,0.166667,6
2003-11-16 12:48:46,0.010577,0.009101,0.009711,0.006404,0.014309,0.015395,0.005847,0.006885,-226.852778,0.166667,6
2003-11-16 12:58:46,0.010779,0.009275,0.009617,0.006387,0.014916,0.015740,0.005975,0.007078,-226.686111,0.166667,6
2003-11-16 13:08:46,0.010513,0.008838,0.009204,0.006488,0.014757,0.016046,0.005481,0.006765,-226.519444,0.166667,6
2003-11-16 13:18:46,0.010567,0.009263,0.009628,0.006679,0.014654,0.015525,0.005975,0.007108,-226.352778,0.166667,6
2003-11-16 13:28:46,0.010710,0.008878,0.009267,0.006151,0.015552,0.016163,0.005721,0.006889,-226.186111,0.166667,6
2003-11-16 13:38:46,0.010691,0.008665,0.009498,0.006413,0.015707,0.016052,0.005715,0.006737,-226.019444,0.166667,6
2003-11-16 13:48:46,0.010402,0.009016,0.009322,0.006104,0.015492,0.015956,0.005613,0.006856,-225.852778,0.166667,6
2003-11-16 13:58:46,0.010655,0.008899,0.009517,0.006340,0.014867,0.016047,0.005751,0.007324,-225.686111,0.166667,6
2003-11-16 14:08:46,0.010653,0.009004,0.009040,0.006140,0.014670,0.015865,0.005575,0.006874,-225.519444,0.166667,6
2003-11-16 14:18:46,0.010746,0.008912,0.009445,0.006326,0.014192,0.014990,0.005512,0.007110,-225.352778,0.166667,6
2003-11-16 14:28:46,0.010414,0.008552,0.009604,0.006368,0.015035,0.015983,0.005595,0.007333,-225.186111,0.166667,6
2003-11-16 14:38:46,0.010333,0.008939,0.009701,0.006377,0.014942,0.015482,0.005865,0.006828,-225.019444,0.166667,6
2003-11-16 14:48:46,0.011142,0.009080,0.009525,0.006322,0.015269,0.016111,0.006017,0.007685,-224.852778,0.166667,6
2003-11-16 14:58:46,0.010680,0.008865,0.009335,0.006249,0.014525,0.015343,0.006141,0.006926,-224.686111,0.166667,6
2003-11-16 15:08:46,0.010925,0.008983,0.009365,0.006564,0.014366,0.015743,0.006011,0.007123,-224.519444,0.166667,6
2003-11-16 15:18:46,0.010620,0.008883,0.010073,0.006265,0.015228,0.016154,0.006224,0.006960,-224.352778,0.166667,6
2003-11-16 15:28:46,0.010721,0.008552,0.009665,0.006266,0.014568,0.015876,0.006251,0.006658,-224.186111,0.166667,6
2003-11-16 15:38:46,0.010230,0.008707,0.009775,0.006192,0.014901,0.016092,0.006500,0.006690,-224.019444,0.166667,6
2003-11-16 15:48:46,0.010220,0.008793,0.009522,0.006810,0.014094,0.014981,0.006594,0.007040,-223.852778,0.166667,6
2003-11-16 15:58:46,0.010331,0.008724,0.009493,0.006479,0.014231,0.015396,0.006218,0.006902,-223.686111,0.166667,6
2003-11-16 16:08:46,0.010498,0.008827,0.009684,0.006413,0.015083,0.015792,0.006179,0.006745,-223.519444,0.166667,6
2003-11-16 16:18:46,0.010754,0.009091,0.009612,0.006899,0.014317,0.015844,0.006293,0.006860,-223.352778,0.166667,6
2003-11-16 16:28:46,0.010370,0.008720,0.009727,0.006281,0.013976,0.015097,0.006035,0.006726,-223.186111,0.166667,6
2003-11-16 16:38:46,0.010599,0.009068,0.009581,0.006183,0.015014,0.015952,0.006368,0.006976,-223.019444,0.166667,6
2003-11-16 16:48:46,0.010502,0.008977,0.009378,0.006420,0.014573,0.016552,0.006400,0.006666,-222.852778,0.166667,6
2003-11-16 16:58:46,0.010397,0.008718,0.010093,0.006387,0.013458,0.014913,0.006148,0.006576,-222.686111,0.166667,6
2003-11-16 17:08:46,0.010285,0.008913,0.009482,0.006366,0.015012,0.016259,0.005998,0.006964,-222.519444,0.166667,6
2003-11-16 17:18:46,0.010249,0.008512,0.009832,0.006351,0.014527,0.015539,0.005890,0.007439,-222.352778,0.166667,6
2003-11-16 17:28:46,0.010136,0.008813,0.009279,0.006278,0.014731,0.015473,0.005710,0.006620,-222.186111,0.166667,6
2003-11-16 17:38:46,0.010615,0.008950,0.009672,0.006316,0.015591,0.015908,0.005749,0.006869,-222.019444,0.166667,6
2003-11-16 17:48:46,0.010869,0.008854,0.009961,0.006799,0.013722,0.014519,0.006366,0.007363,-221.852778,0.166667,6
2003-11-16 17:58:46,0.010296,0.008833,0.009719,0.006284,0.014545,0.014822,0.006406,0.006971,-221.686111,0.166667,6
2003-11-16 18:08:46,0.010665,0.008940,0.009728,0.006406,0.013191,0.014013,0.006278,0.006754,-221.519444,0.166667,6
2003-11-16 18:18:46,0.010735,0.009018,0.009785,0.006571,0.014194,0.015277,0.006478,0.007006,-221.352778,0.166667,6
2003-11-16 18:28:46,0.010667,0.009089,0.009538,0.006459,0.013170,0.014966,0.006633,0.007062,-221.186111,0.166667,6
2003-11-16 18:38:46,0.010598,0.008930,0.009431,0.006655,0.014278,0.015139,0.006267,0.007055,-221.019444,0.166667,6
2003-11-16 18:48:46,0.011105,0.008828,0.009731,0.006481,0.013542,0.014573,0.006236,0.006680,-220.852778,0.166667,6
2003-11-16 18:58:46,0.010793,0.008940,0.009576,0.006255,0.013660,0.015250,0.006038,0.007133,-220.686111,0.166667,6
2003-11-16 19:08:46,0.010453,0.008922,0.009332,0.006632,0.014078,0.014597,0.005943,0.006979,-220.519444,0.166667,6
2003-11-16 19:18:46,0.010626,0.009055,0.009741,0.006576,0.014385,0.014813,0.005917,0.006973,-220.352778,0.166667,6
2003-11-16 19:28:46,0.010444,0.008869,0.008988,0.006353,0.014170,0.014568,0.005664,0.006739,-220.186111,0.166667,6
2003-11-16 19:38:46,0.010416,0.008779,0.009531,0.006531,0.014111,0.015327,0.005842,0.006890,-220.019444,0.166667,6
2003-11-16 19:48:46,0.010831,0.008797,0.009428,0.006363,0.013304,0.014044,0.005683,0.006888,-219.852778,0.166667,6
2003-11-16 19:58:46,0.010337,0.008804,0.009793,0.006508,0.013698,0.014542,0.005786,0.006805,-219.686111,0.166667,6
2003-11-16 20:08:46,0.010350,0.008748,0.009645,0.006414,0.013583,0.014260,0.005984,0.006745,-219.519444,0.166667,6
2003-11-16 20:18:46,0.010437,0.008967,0.009397,0.006578,0.014262,0.014587,0.006086,0.006832,-219.352778,0.166667,6
2003-11-16 20:28:46,0.009993,0.008940,0.009333,0.006169,0.013399,0.014494,0.005781,0.006731,-219.186111,0.166667,6
2003-11-17 10:18:56,0.010306,0.009134,0.009701,0.006572,0.015250,0.015383,0.007487,0.007537,-205.350000,13.836111,7
2003-11-17 10:22:30,0.011055,0.009137,0.009982,0.006478,0.013760,0.015208,0.007609,0.007363,-205.290556,0.059444,7
2003-11-17 10:32:30,0.010993,0.009130,0.010062,0.006441,0.013313,0.015060,0.007455,0.007401,-205.123889,0.166667,7
2003-11-17 10:42:30,0.010769,0.009032,0.009805,0.006321,0.013441,0.015132,0.006936,0.007086,-204.957222,0.166667,7
2003-11-17 10:52:30,0.010487,0.008637,0.010070,0.006383,0.014175,0.015469,0.007498,0.007382,-204.790556,0.166667,7
2003-11-17 11:02:30,0.010444,0.008834,0.010126,0.006678,0.014113,0.015740,0.007636,0.007326,-204.623889,0.166667,7
2003-11-17 11:12:30,0.010435,0.008710,0.010022,0.006564,0.014569,0.015564,0.007623,0.007457,-204.457222,0.166667,7
2003-11-17 11:22:30,0.010506,0.008727,0.009574,0.006414,0.014314,0.014971,0.006950,0.007260,-204.290556,0.166667,7
2003-11-17 11:32:30,0.010452,0.008533,0.010015,0.006401,0.014941,0.015386,0.006617,0.006881,-204.123889,0.166667,7
2003-11-17 11:42:30,0.010767,0.008976,0.009243,0.006410,0.014334,0.014925,0.007137,0.007215,-203.957222,0.166667,7
2003-11-17 11:52:30,0.010569,0.008689,0.009722,0.006341,0.014238,0.015942,0.006940,0.007548,-203.790556,0.166667,7
2003-11-17 12:02:30,0.010477,0.008800,0.009273,0.006455,0.014018,0.015257,0.007048,0.007167,-203.623889,0.166667,7
2003-11-17 12:12:30,0.010875,0.009060,0.009578,0.006243,0.014750,0.015560,0.007395,0.007732,-203.457222,0.166667,7
2003-11-17 12:22:30,0.011123,0.009219,0.009260,0.006333,0.014930,0.015497,0.007092,0.007378,-203.290556,0.166667,7
2003-11-17 12:32:30,0.010504,0.009207,0.009445,0.006382,0.014231,0.015753,0.007392,0.007328,-203.123889,0.166667,7
2003-11-17 12:42:30,0.010866,0.009073,0.009710,0.006563,0.014035,0.015720,0.007253,0.007461,-202.957222,0.166667,7
2003-11-17 12:52:30,0.010944,0.009100,0.009706,0.006463,0.015202,0.015283,0.007448,0.007300,-202.790556,0.166667,7
2003-11-17 13:02:30,0.010901,0.008976,0.009483,0.006336,0.014879,0.015673,0.007237,0.007306,-202.623889,0.166667,7
2003-11-17 13:12:30,0.010738,0.009044,0.009563,0.006474,0.014987,0.015877,0.007496,0.007499,-202.457222,0.166667,7
2003-11-17 13:22:30,0.011271,0.009353,0.009661,0.006305,0.015232,0.015780,0.007291,0.007349,-202.290556,0.166667,7
2003-11-17 13:32:30,0.011217,0.009625,0.009656,0.006237,0.014560,0.015379,0.007241,0.007389,-202.123889,0.166667,7
2003-11-17 13:42:30,0.010561,0.009145,0.009445,0.006628,0.014332,0.015377,0.006919,0.007485,-201.957222,0.166667,7
2003-11-17 13:52:30,0.011205,0.009306,0.009517,0.006517,0.014456,0.015094,0.007187,0.007364,-201.790556,0.166667,7
2003-11-17 14:02:30,0.010556,0.008873,0.009501,0.006514,0.013636,0.014715,0.007045,0.007327,-201.623889,0.166667,7
2003-11-17 14:12:30,0.010869,0.008976,0.009871,0.006352,0.014037,0.015357,0.007557,0.007371,-201.457222,0.166667,7
2003-11-17 14:22:30,0.011076,0.009183,0.009821,0.006444,0.014683,0.015636,0.007510,0.007681,-201.290556,0.166667,7
2003-11-17 14:32:30,0.010892,0.009129,0.009628,0.006381,0.014357,0.015243,0.007586,0.007368,-201.123889,0.166667,7
2003-11-17 14:42:30,0.010933,0.008922,0.009658,0.006437,0.013819,0.015815,0.007214,0.007398,-200.957222,0.166667,7
2003-11-17 14:52:30,0.010675,0.009029,0.009631,0.006180,0.014388,0.015344,0.007375,0.007360,-200.790556,0.166667,7
2003-11-17 15:02:30,0.010392,0.008401,0.009467,0.006386,0.014445,0.014974,0.006792,0.007474,-200.623889,0.166667,7
2003-11-17 15:12:30,0.010495,0.008920,0.009722,0.006245,0.014287,0.015322,0.007279,0.007486,-200.457222,0.166667,7
2003-11-17 15:22:30,0.010415,0.008729,0.009527,0.006337,0.015162,0.015889,0.007283,0.007418,-200.290556,0.166667,7
2003-11-17 15:32:30,0.010239,0.009056,0.009652,0.006217,0.014812,0.016145,0.006921,0.007247,-200.123889,0.166667,7
2003-11-17 15:42:30,0.011166,0.008794,0.009141,0.006402,0.014597,0.016094,0.006813,0.007738,-199.957222,0.166667,7
2003-11-17 15:52:30,0.010963,0.009034,0.009442,0.006423,0.016215,0.017063,0.006897,0.007575,-199.790556,0.166667,7
2003-11-17 16:02:30,0.011068,0.009177,0.009627,0.006495,0.014154,0.015781,0.007505,0.007505,-199.623889,0.166667,7
2003-11-17 16:12:30,0.010620,0.008719,0.009905,0.006418,0.014494,0.015638,0.007537,0.007486,-199.457222,0.166667,7
2003-11-17 16:22:30,0.011161,0.008924,0.009528,0.006515,0.015317,0.015828,0.007014,0.007901,-199.290556,0.166667,7
2003-11-17 16:32:30,0.010530,0.009246,0.010036,0.006631,0.013748,0.015166,0.007031,0.006993,-199.123889,0.166667,7
2003-11-17 16:42:30,0.010594,0.009049,0.009306,0.006417,0.015074,0.015982,0.007304,0.007623,-198.957222,0.166667,7
2003-11-17 16:52:30,0.011068,0.009292,0.009534,0.006534,0.014108,0.014778,0.007148,0.007101,-198.790556,0.166667,7
2003-11-17 17:02:30,0.010394,0.008748,0.009839,0.006298,0.014454,0.015607,0.007913,0.007714,-198.623889,0.166667,7
2003-11-17 17:12:30,0.010997,0.009269,0.009632,0.006446,0.013771,0.014464,0.008039,0.007841,-198.457222,0.166667,7
2003-11-17 17:22:30,0.010778,0.009011,0.010303,0.006404,0.014467,0.015559,0.008236,0.007907,-198.290556,0.166667,7
2003-11-17 17:32:30,0.010652,0.009044,0.009969,0.006595,0.014465,0.015483,0.007950,0.007681,-198.123889,0.166667,7
2003-11-17 17:42:30,0.010551,0.008940,0.009725,0.006325,0.014129,0.015207,0.007431,0.007500,-197.957222,0.166667,7
2003-11-17 17:52:30,0.010094,0.009040,0.009644,0.006466,0.013481,0.014532,0.008225,0.007803,-197.790556,0.166667,7
2003-11-17 18:02:30,0.010444,0.008957,0.010121,0.006545,0.014381,0.015185,0.007690,0.007721,-197.623889,0.166667,7
2003-11-17 18:12:30,0.010674,0.008874,0.009938,0.006446,0.013989,0.015009,0.008072,0.007734,-197.457222,0.166667,7
2003-11-17 18:22:30,0.010869,0.009273,0.009747,0.006473,0.013885,0.015485,0.007927,0.007915,-197.290556,0.166667,7
2003-11-17 18:32:30,0.010102,0.008920,0.009857,0.006513,0.013772,0.015333,0.007823,0.007837,-197.123889,0.166667,7
2003-11-17 18:42:30,0.010616,0.009008,0.009689,0.006312,0.013969,0.014985,0.007970,0.007831,-196.957222,0.166667,7
2003-11-17 18:52:30,0.010670,0.008864,0.009848,0.006675,0.014235,0.014996,0.007748,0.007839,-196.790556,0.166667,7
2003-11-17 19:02:30,0.010530,0.008964,0.009552,0.006506,0.013934,0.015111,0.008018,0.007736,-196.623889,0.166667,7
2003-11-17 19:12:30,0.010572,0.009149,0.009715,0.006452,0.014477,0.015058,0.007987,0.008005,-196.457222,0.166667,7
2003-11-17 19:22:30,0.010946,0.009085,0.010089,0.006652,0.013680,0.014937,0.007616,0.007564,-196.290556,0.166667,7
2003-11-17 19:32:30,0.011465,0.009123,0.010077,0.006615,0.014443,0.015534,0.007807,0.007857,-196.123889,0.166667,7
2003-11-17 19:42:30,0.010844,0.008517,0.010112,0.006530,0.014865,0.015053,0.008099,0.007482,-195.957222,0.166667,7
2003-11-17 19:52:30,0.011451,0.009044,0.009790,0.006573,0.013605,0.015202,0.008389,0.008085,-195.790556,0.166667,7
2003-11-17 20:02:30,0.010425,0.008571,0.009571,0.006598,0.014144,0.014879,0.007928,0.007747,-195.623889,0.166667,7
2003-11-17 20:12:30,0.010579,0.008995,0.009902,0.006564,0.014436,0.014831,0.007835,0.007608,-195.457222,0.166667,7
2003-11-17 20:22:30,0.010358,0.008487,0.009979,0.006476,0.013584,0.015016,0.007650,0.008197,-195.290556,0.166667,7
2003-11-17 20:32:30,0.010267,0.008843,0.010104,0.006349,0.014169,0.015371,0.008118,0.007997,-195.123889,0.166667,7
2003-11-17 20:42:30,0.010668,0.009091,0.009743,0.006530,0.013394,0.015185,0.008179,0.007747,-194.957222,0.166667,7
2003-11-17 20:52:30,0.010083,0.008747,0.009705,0.006726,0.014291,0.015190,0.007717,0.007376,-194.790556,0.166667,7
2003-11-17 21:02:30,0.010899,0.008793,0.010161,0.006670,0.014082,0.014709,0.007946,0.007583,-194.623889,0.166667,7
2003-11-17 21:12:30,0.010637,0.008968,0.010092,0.006400,0.014331,0.015290,0.008133,0.007814,-194.457222,0.166667,7
2003-11-17 21:22:30,0.010712,0.008857,0.009905,0.006550,0.014687,0.014921,0.008081,0.008029,-194.290556,0.166667,7
2003-11-17 21:32:30,0.010650,0.009001,0.010340,0.006352,0.013833,0.015140,0.008557,0.007961,-194.123889,0.166667,7
2003-11-17 21:42:30,0.010902,0.008777,0.010325,0.006469,0.014844,0.015803,0.008206,0.008010,-193.957222,0.166667,7
2003-11-17 21:52:30,0.010358,0.008625,0.010053,0.006310,0.013840,0.015009,0.007804,0.007881,-193.790556,0.166667,7
2003-11-17 22:02:30,0.010290,0.009049,0.009733,0.006275,0.014065,0.015307,0.008005,0.008269,-193.623889,0.166667,7
2003-11-17 22:12:30,0.010781,0.008874,0.009751,0.006335,0.013824,0.014425,0.007744,0.007869,-193.457222,0.166667,7
2003-11-17 22:22:30,0.010427,0.008839,0.009563,0.006246,0.014032,0.014607,0.007297,0.007374,-193.290556,0.166667,7
2003-11-17 22:32:30,0.010511,0.008734,0.009673,0.006460,0.013541,0.014790,0.007748,0.007905,-193.123889,0.166667,7
2003-11-17 22:42:30,0.010471,0.008875,0.009966,0.006330,0.014363,0.015362,0.008094,0.007502,-192.957222,0.166667,7
2003-11-17 22:52:30,0.010434,0.008581,0.009621,0.006319,0.014035,0.015065,0.007298,0.007611,-192.790556,0.166667,7
2003-11-17 23:02:30,0.010584,0.008836,0.009908,0.006297,0.014045,0.014993,0.007425,0.007556,-192.623889,0.166667,7
2003-11-17 23:12:30,0.010791,0.008684,0.009339,0.006350,0.014170,0.015302,0.007556,0.007600,-192.457222,0.166667,7
2003-11-17 23:22:30,0.011223,0.008933,0.009919,0.006650,0.014268,0.015277,0.007789,0.007766,-192.290556,0.166667,7
2003-11-17 23:32:30,0.010448,0.008911,0.009725,0.006612,0.014370,0.015436,0.007270,0.007926,-192.123889,0.166667,7
2003-11-17 23:42:30,0.010790,0.008403,0.009751,0.006200,0.013736,0.015352,0.007630,0.007728,-191.957222,0.166667,7
2003-11-17 23:52:30,0.011035,0.009204,0.009689,0.006314,0.013912,0.015301,0.007649,0.007512,-191.790556,0.166667,7
2003-11-18 00:02:30,0.010611,0.008677,0.009745,0.006464,0.015281,0.015326,0.007861,0.007902,-191.623889,0.166667,7
2003-11-18 00:12:30,0.010406,0.008534,0.009782,0.006699,0.014910,0.015797,0.007747,0.007581,-191.457222,0.166667,7
2003-11-18 00:22:30,0.009994,0.008652,0.009438,0.006530,0.014224,0.014903,0.007679,0.007718,-191.290556,0.166667,7
2003-11-18 00:32:30,0.010160,0.008907,0.010164,0.006797,0.013848,0.015172,0.007481,0.007796,-191.123889,0.166667,7
2003-11-18 00:42:30,0.010499,0.008605,0.009810,0.006494,0.014099,0.015312,0.008300,0.007933,-190.957222,0.166667,7
2003-11-18 00:52:30,0.010714,0.008792,0.009618,0.006506,0.013699,0.015526,0.007429,0.007601,-190.790556,0.166667,7
2003-11-18 01:02:30,0.010306,0.008366,0.010046,0.006771,0.014413,0.015051,0.008208,0.007749,-190.623889,0.166667,7
2003-11-18 01:12:30,0.010407,0.008906,0.010254,0.006630,0.014727,0.015023,0.008031,0.008197,-190.457222,0.166667,7
2003-11-18 01:22:30,0.010665,0.008881,0.010205,0.006515,0.014000,0.014812,0.007645,0.007517,-190.290556,0.166667,7
2003-11-18 01:32:30,0.010639,0.008969,0.009727,0.006210,0.014507,0.015529,0.008232,0.007718,-190.123889,0.166667,7
2003-11-18 01:42:30,0.010655,0.008737,0.009574,0.006617,0.014574,0.015220,0.007909,0.007882,-189.957222,0.166667,7
2003-11-18 01:52:30,0.010748,0.008854,0.010487,0.006778,0.014518,0.015753,0.007775,0.007777,-189.790556,0.166667,7
2003-11-18 02:02:30,0.010996,0.009055,0.009739,0.006393,0.013843,0.014998,0.008037,0.007860,-189.623889,0.166667,7
2003-11-18 02:12:30,0.010859,0.008970,0.009881,0.006417,0.013922,0.014755,0.007984,0.007851,-189.457222,0.166667,7
2003-11-18 02:22:30,0.011235,0.008686,0.010291,0.006566,0.014315,0.015478,0.007499,0.007843,-189.290556,0.166667,7
2003-11-18 02:32:30,0.010748,0.008913,0.009539,0.006479,0.013585,0.015018,0.007620,0.007786,-189.123889,0.166667,7
2003-11-18 02:42:30,0.010870,0.008900,0.009902,0.006406,0.013294,0.014620,0.007859,0.007881,-188.957222,0.166667,7
2003-11-18 02:52:30,0.010805,0.008896,0.009660,0.006387,0.013906,0.015631,0.007731,0.007758,-188.790556,0.166667,7
2003-11-18 03:02:30,0.010502,0.008964,0.009935,0.006581,0.014537,0.015399,0.007977,0.007848,-188.623889,0.166667,7
2003-11-18 03:12:30,0.011104,0.008903,0.009757,0.006420,0.014631,0.015519,0.008054,0.007870,-188.457222,0.166667,7
2003-11-18 03:22:30,0.010658,0.008682,0.010173,0.006627,0.014700,0.015062,0.007825,0.007912,-188.290556,0.166667,7
2003-11-18 03:32:30,0.010823,0.008764,0.010154,0.006546,0.013683,0.014574,0.007969,0.007909,-188.123889,0.166667,7
2003-11-18 03:42:30,0.010713,0.008739,0.009646,0.006433,0.014282,0.015591,0.007916,0.007971,-187.957222,0.166667,7
2003-11-18 03:52:30,0.010605,0.009013,0.009810,0.006313,0.014121,0.015182,0.008105,0.007620,-187.790556,0.166667,7
2003-11-18 04:02:30,0.010741,0.008436,0.010229,0.006512,0.013380,0.014640,0.007867,0.007725,-187.623889,0.166667,7
2003-11-18 04:12:30,0.011077,0.008845,0.010250,0.006884,0.014568,0.015174,0.008083,0.007912,-187.457222,0.166667,7
2003-11-18 04:22:30,0.010375,0.008746,0.009934,0.006479,0.015195,0.015190,0.007542,0.007703,-187.290556,0.166667,7
2003-11-18 04:32:30,0.010798,0.008929,0.010051,0.006488,0.013610,0.015496,0.007599,0.007649,-187.123889,0.166667,7
2003-11-18 04:42:30,0.011031,0.009203,0.010537,0.006669,0.014156,0.015249,0.007958,0.008003,-186.957222,0.166667,7
2003-11-18 04:52:30,0.010967,0.008848,0.009338,0.006291,0.013570,0.014836,0.006901,0.007678,-186.790556,0.166667,7
2003-11-18 05:02:30,0.010825,0.008875,0.009735,0.006373,0.013828,0.015092,0.007009,0.007619,-186.623889,0.166667,7
2003-11-18 05:12:30,0.010975,0.009109,0.009662,0.006551,0.014357,0.015488,0.007631,0.008134,-186.457222,0.166667,7
2003-11-18 05:22:30,0.010387,0.008959,0.009663,0.006210,0.014866,0.015250,0.006860,0.007666,-186.290556,0.166667,7
2003-11-18 05:32:30,0.010948,0.008760,0.009897,0.006372,0.013506,0.014555,0.007233,0.007672,-186.123889,0.166667,7
2003-11-18 05:42:30,0.010302,0.009224,0.009905,0.006528,0.014681,0.015119,0.007346,0.007750,-185.957222,0.166667,7
2003-11-18 05:52:30,0.010642,0.008877,0.009457,0.006200,0.013504,0.015104,0.007037,0.007577,-185.790556,0.166667,7
2003-11-18 06:02:30,0.011086,0.008931,0.009872,0.006173,0.014183,0.015401,0.007171,0.007845,-185.623889,0.166667,7
2003-11-18 06:12:30,0.010621,0.008728,0.009341,0.006044,0.013752,0.014795,0.007511,0.007817,-185.457222,0.166667,7
2003-11-18 06:22:30,0.010763,0.008862,0.009862,0.006515,0.014427,0.015661,0.007714,0.008038,-185.290556,0.166667,7
2003-11-18 06:32:30,0.011083,0.008861,0.009802,0.006437,0.014282,0.015445,0.007728,0.007748,-185.123889,0.166667,7
2003-11-18 06:42:30,0.010426,0.008633,0.009689,0.006555,0.014217,0.015086,0.007354,0.007561,-184.957222,0.166667,7
2003-11-18 06:52:30,0.010766,0.008784,0.010033,0.006600,0.014063,0.015059,0.007467,0.007481,-184.790556,0.166667,7
2003-11-18 07:02:30,0.010936,0.008742,0.009810,0.006277,0.013555,0.014829,0.007424,0.007718,-184.623889,0.166667,7
2003-11-18 07:12:30,0.010711,0.008848,0.010114,0.006562,0.014453,0.015364,0.007305,0.007365,-184.457222,0.166667,7
2003-11-18 07:22:30,0.011382,0.009142,0.009963,0.006501,0.014674,0.015605,0.007303,0.007881,-184.290556,0.166667,7
2003-11-18 07:32:30,0.011066,0.009186,0.010039,0.006677,0.014921,0.016501,0.007090,0.007587,-184.123889,0.166667,7
2003-11-18 07:42:30,0.010192,0.008444,0.009511,0.006327,0.014495,0.014854,0.007000,0.007611,-183.957222,0.166667,7
2003-11-18 07:52:30,0.010365,0.008691,0.009404,0.006315,0.013410,0.014393,0.006498,0.007433,-183.790556,0.166667,7
2003-11-18 08:02:30,0.010688,0.008976,0.009988,0.006580,0.013522,0.015285,0.007708,0.007734,-183.623889,0.166667,7
2003-11-18 08:12:30,0.010501,0.008389,0.009713,0.006436,0.013906,0.015463,0.007491,0.007894,-183.457222,0.166667,7
2003-11-18 08:22:30,0.010396,0.008513,0.010167,0.006906,0.014496,0.015327,0.007718,0.007737,-183.290556,0.166667,7
